chrom,chromStart,chromEnd,strand,A549
chr22,48692920,48693176,+,False
chr22,48692945,48693201,+,False
chr22,48692968,48693224,+,False
chr22,49853441,49853697,+,False
chr22,49853611,49853867,+,True
chr22,49853664,49853920,+,False
chr22,49918407,49918663,+,True
chr22,49918473,49918729,+,True
chr22,49918501,49918757,+,True
chr22,49921506,49921762,+,False
chr22,49924931,49925187,+,False
chr22,49960253,49960509,+,False
chr22,49960527,49960783,+,True
chr22,49960579,49960835,+,False
chr22,49962369,49962625,+,True
chr22,49962390,49962646,+,False
chr22,50089754,50090010,+,False
chr22,50089787,50090043,+,False
chr22,50114254,50114510,+,False
chr22,50114290,50114546,+,False
chr22,50114327,50114583,+,False
chr22,50169989,50170245,+,True
chr22,50170041,50170297,+,True
chr22,50170208,50170464,+,False
chr22,50170238,50170494,+,False
chr22,50170514,50170770,+,False
chr22,50185684,50185940,+,True
chr22,50185702,50185958,+,False
chr22,50190299,50190555,+,True
chr22,50190338,50190594,+,True
chr22,50190363,50190619,+,True
chr22,50190694,50190950,+,False
chr22,50192390,50192646,+,False
chr22,50200794,50201050,+,True
chr22,50343099,50343355,+,True
chr22,50343124,50343380,+,False
chr22,50343150,50343406,+,False
chr22,50481305,50481561,+,True
chr22,50481330,50481586,+,False
chr22,50481649,50481905,+,False
chr22,50486575,50486831,+,False
chr22,50486609,50486865,+,False
chr22,50508007,50508263,+,True
chr22,50508066,50508322,+,False
chr22,50545511,50545767,+,False
chr22,50545565,50545821,+,False
chr22,50545649,50545905,+,True
chr22,50545952,50546208,+,False
chr22,50548042,50548298,+,False
chr22,50548533,50548789,+,False
chr22,50582849,50583105,+,True
chr22,50582894,50583150,+,False
chr22,50600313,50600569,+,False
chr22,50600350,50600606,+,False
chr22,50600411,50600667,+,False
chr22,50600445,50600701,+,False
chr22,50600469,50600725,+,False
chr22,50600515,50600771,+,False
chr22,50600562,50600818,+,False
chr22,50674168,50674424,+,False
chr22,50674199,50674455,+,False
chr22,50674685,50674941,+,False
chr22,50720237,50720493,+,False
chr22,50721211,50721467,+,False
chr22,50737979,50738235,+,False
chr22,50783579,50783835,+,True
chr22,16595545,16595801,-,False
chr22,16922205,16922461,-,False
chr22,17007992,17008248,-,False
chr22,17120868,17121124,-,False
chr22,17121270,17121526,-,False
chr22,17121310,17121566,-,False
chr22,17158672,17158928,-,False
chr22,17158940,17159196,-,False
chr22,17158975,17159231,-,False
chr22,17159161,17159417,-,False
chr22,17159220,17159476,-,True
chr22,17188861,17189117,-,False
chr22,17198783,17199039,-,False
chr22,17199582,17199838,-,False
chr22,17219370,17219626,-,False
chr22,17219572,17219828,-,False
chr22,17221839,17222095,-,False
chr22,17266628,17266884,-,False
chr22,17628708,17628964,-,True
chr22,17628736,17628992,-,True
chr22,17773703,17773959,-,False
chr22,17773891,17774147,-,False
chr22,17773976,17774232,-,False
chr22,17774430,17774686,-,True
chr22,17774483,17774739,-,True
chr22,17842013,17842269,-,False
chr22,17842067,17842323,-,False
chr22,18001464,18001720,-,False
chr22,18001483,18001739,-,True
chr22,18001664,18001920,-,False
chr22,18024513,18024769,-,True
chr22,18936283,18936539,-,True
chr22,19041103,19041359,-,False
chr22,19057061,19057317,-,False
chr22,19122388,19122644,-,True
chr22,19144641,19144897,-,True
chr22,19144696,19144952,-,False
chr22,19178404,19178660,-,True
chr22,19178722,19178978,-,False
chr22,19178728,19178984,-,True
chr22,19178756,19179012,-,True
chr22,19178856,19179112,-,False
chr22,19291678,19291934,-,True
chr22,19431682,19431938,-,True
chr22,19431886,19432142,-,False
chr22,19432281,19432537,-,False
chr22,19432314,19432570,-,False
chr22,19447686,19447942,-,True
chr22,19448246,19448502,-,False
chr22,19478944,19479200,-,False
chr22,19479120,19479376,-,True
chr22,19479160,19479416,-,True
chr22,19479209,19479465,-,True
chr22,19524400,19524656,-,False
chr22,19525301,19525557,-,False
chr22,19525370,19525626,-,False
chr22,19566811,19567067,-,False
chr22,19854807,19855063,-,True
chr22,19854862,19855118,-,True
chr22,19881169,19881425,-,False
chr22,19881219,19881475,-,False
chr22,19881290,19881546,-,False
chr22,19881380,19881636,-,False
chr22,19941759,19942015,-,False
chr22,19941798,19942054,-,True
chr22,19941922,19942178,-,False
chr22,19987159,19987415,-,False
chr22,19987211,19987467,-,False
chr22,20016724,20016980,-,False
chr22,20016775,20017031,-,False
chr22,20016807,20017063,-,False
chr22,20116963,20117219,-,True
chr22,20117177,20117433,-,True
chr22,20268118,20268374,-,False
chr22,20268242,20268498,-,False
chr22,20268285,20268541,-,False
chr22,20320014,20320270,-,True
chr22,20372684,20372940,-,False
chr22,20424810,20425066,-,False
chr22,20424968,20425224,-,False
chr22,20429965,20430221,-,False
chr22,20437802,20438058,-,False
chr22,20495783,20496039,-,True
chr22,20495841,20496097,-,False
chr22,20656928,20657184,-,False
chr22,20729309,20729565,-,False
chr22,20858609,20858865,-,False
chr22,20858741,20858997,-,True
chr22,20858820,20859076,-,False
chr22,20858839,20859095,-,False
chr22,20859388,20859644,-,False
chr22,21001576,21001832,-,False
chr22,21001607,21001863,-,False
chr22,21001727,21001983,-,True
chr22,21002056,21002312,-,False
chr22,21002089,21002345,-,True
chr22,21014150,21014406,-,False
chr22,21014235,21014491,-,False
chr22,21014268,21014524,-,False
chr22,21014282,21014538,-,False
chr22,21032554,21032810,-,False
chr22,21032838,21033094,-,False
chr22,21032855,21033111,-,False
chr22,21032930,21033186,-,False
chr22,21629959,21630215,-,False
chr22,21629993,21630249,-,True
chr22,21735661,21735917,-,False
chr22,21735672,21735928,-,False
chr22,21735713,21735969,-,False
chr22,21735727,21735983,-,False
chr22,21735754,21736010,-,False
chr22,21735775,21736031,-,False
chr22,21762406,21762662,-,False
chr22,21867368,21867624,-,False
chr22,21867610,21867866,-,True
chr22,21868152,21868408,-,False
chr22,21938570,21938826,-,False
chr22,21940673,21940929,-,False
chr22,21952810,21953066,-,False
chr22,21952827,21953083,-,True
chr22,21982749,21983005,-,False
chr22,21982757,21983013,-,True
chr22,21982807,21983063,-,False
chr22,22043927,22044183,-,False
chr22,22508713,22508969,-,False
chr22,22508734,22508990,-,True
chr22,22509148,22509404,-,False
chr22,22520267,22520523,-,True
chr22,22548272,22548528,-,False
chr22,22557581,22557837,-,True
chr22,22558992,22559248,-,False
chr22,22559035,22559291,-,False
chr22,22559070,22559326,-,False
chr22,22559229,22559485,-,True
chr22,23141962,23142218,-,False
chr22,23141980,23142236,-,False
chr22,23142059,23142315,-,False
chr22,23402514,23402770,-,False
chr22,23402537,23402793,-,True
chr22,23402631,23402887,-,False
chr22,23402689,23402945,-,False
chr22,23402712,23402968,-,False
chr22,23402847,23403103,-,False
chr22,23580192,23580448,-,False
chr22,23580208,23580464,-,False
chr22,23580223,23580479,-,False
chr22,23580261,23580517,-,False
chr22,23580315,23580571,-,False
chr22,23580431,23580687,-,False
chr22,23632319,23632575,-,False
chr22,23684007,23684263,-,False
chr22,23684178,23684434,-,False
chr22,23717318,23717574,-,True
chr22,23750943,23751199,-,False
chr22,23750967,23751223,-,False
chr22,23751080,23751336,-,True
chr22,23754375,23754631,-,False
chr22,23754443,23754699,-,False
chr22,23765952,23766208,-,False
chr22,23766251,23766507,-,False
chr22,23767558,23767814,-,False
chr22,23767921,23768177,-,True
chr22,23838559,23838815,-,False
chr22,23838601,23838857,-,False
chr22,23838767,23839023,-,False
chr22,23838791,23839047,-,False
chr22,23838987,23839243,-,False
chr22,23839091,23839347,-,False
chr22,24432258,24432514,-,False
chr22,24494979,24495235,-,False
chr22,24495004,24495260,-,False
chr22,24555049,24555305,-,False
chr22,24555086,24555342,-,True
chr22,24555846,24556102,-,True
chr22,24555884,24556140,-,True
chr22,24555920,24556176,-,True
chr22,24593047,24593303,-,True
chr22,25112705,25112961,-,False
chr22,25405366,25405622,-,True
chr22,26477096,26477352,-,False
chr22,26479379,26479635,-,False
chr22,26479400,26479656,-,False
chr22,26479446,26479702,-,False
chr22,26479477,26479733,-,False
chr22,26479524,26479780,-,False
chr22,26479541,26479797,-,False
chr22,26479577,26479833,-,False
chr22,26479599,26479855,-,False
chr22,26479665,26479921,-,False
chr22,26481781,26482037,-,False
chr22,26481855,26482111,-,False
chr22,26481884,26482140,-,False
chr22,26481896,26482152,-,False
chr22,26482163,26482419,-,False
chr22,26482201,26482457,-,False
chr22,26482216,26482472,-,False
chr22,26483543,26483799,-,False
chr22,26483557,26483813,-,False
chr22,26483748,26484004,-,False
chr22,26483768,26484024,-,True
chr22,26483837,26484093,-,False
chr22,26512175,26512431,-,False
chr22,26512437,26512693,-,True
chr22,26565319,26565575,-,False
chr22,26565334,26565590,-,False
chr22,26565362,26565618,-,False
chr22,26590081,26590337,-,True
chr22,26618026,26618282,-,False
chr22,26618079,26618335,-,False
chr22,27060329,27060585,-,False
chr22,27060336,27060592,-,False
chr22,27060399,27060655,-,False
chr22,27224549,27224805,-,False
chr22,27224578,27224834,-,False
chr22,27224642,27224898,-,False
chr22,27750776,27751032,-,False
chr22,27800474,27800730,-,False
chr22,27800625,27800881,-,False
chr22,27800892,27801148,-,False
chr22,27801396,27801652,-,False
chr22,27801509,27801765,-,False
chr22,27801606,27801862,-,False
chr22,27801714,27801970,-,False
chr22,27919220,27919476,-,True
chr22,27920128,27920384,-,False
chr22,28443522,28443778,-,False
chr22,28712136,28712392,-,False
chr22,28712470,28712726,-,False
chr22,28741794,28742050,-,True
chr22,28742398,28742654,-,False
chr22,28800042,28800298,-,False
chr22,28800361,28800617,-,False
chr22,28800445,28800701,-,False
chr22,28800469,28800725,-,False
chr22,28800478,28800734,-,False
chr22,28800490,28800746,-,False
chr22,28800504,28800760,-,True
chr22,28800523,28800779,-,True
chr22,28800559,28800815,-,True
chr22,29267701,29267957,-,False
chr22,29267831,29268087,-,True
chr22,29267892,29268148,-,True
chr22,29267911,29268167,-,True
chr22,29267965,29268221,-,True
chr22,29315445,29315701,-,False
chr22,29315487,29315743,-,False
chr22,29315496,29315752,-,False
chr22,29315656,29315912,-,False
chr22,29315715,29315971,-,False
chr22,29388509,29388765,-,True
chr22,29388530,29388786,-,True
chr22,29388593,29388849,-,False
chr22,29478064,29478320,-,False
chr22,29478090,29478346,-,False
chr22,29553598,29553854,-,False
chr22,29553645,29553901,-,False
chr22,29553668,29553924,-,False
chr22,29553691,29553947,-,True
chr22,29555145,29555401,-,False
chr22,29555178,29555434,-,False
chr22,29581084,29581340,-,True
chr22,29748476,29748732,-,False
chr22,29748631,29748887,-,False
chr22,29766904,29767160,-,False
chr22,29766935,29767191,-,True
chr22,29767067,29767323,-,False
chr22,29790776,29791032,-,False
chr22,29802086,29802342,-,False
chr22,29805098,29805354,-,False
chr22,29825194,29825450,-,False
chr22,29826118,29826374,-,False
chr22,29838229,29838485,-,True
chr22,30080226,30080482,-,False
chr22,30080239,30080495,-,False
chr22,30246749,30247005,-,True
chr22,30246793,30247049,-,False
chr22,30247161,30247417,-,False
chr22,30265835,30266091,-,False
chr22,30265857,30266113,-,False
chr22,30266231,30266487,-,False
chr22,30266843,30267099,-,False
chr22,30267236,30267492,-,False
chr22,30289495,30289751,-,False
chr22,30289516,30289772,-,False
chr22,30289620,30289876,-,False
chr22,30318844,30319100,-,False
chr22,30326877,30327133,-,True
chr22,30326923,30327179,-,True
chr22,30340311,30340567,-,False
chr22,30340770,30341026,-,False
chr22,30346367,30346623,-,False
chr22,30356872,30357128,-,True
chr22,30387086,30387342,-,False
chr22,30387336,30387592,-,True
chr22,30387367,30387623,-,True
chr22,30505661,30505917,-,True
chr22,30542648,30542904,-,False
chr22,30542735,30542991,-,False
chr22,30557587,30557843,-,False
chr22,30557600,30557856,-,False
chr22,30560767,30561023,-,True
chr22,30564876,30565132,-,False
chr22,30564892,30565148,-,True
chr22,30565432,30565688,-,False
chr22,30572809,30573065,-,True
chr22,30572826,30573082,-,False
chr22,30572852,30573108,-,True
chr22,30574497,30574753,-,False
chr22,30574526,30574782,-,False
chr22,30574573,30574829,-,False
chr22,30574601,30574857,-,False
chr22,30574657,30574913,-,False
chr22,30591850,30592106,-,True
chr22,30591862,30592118,-,True
chr22,30667609,30667865,-,False
chr22,30667795,30668051,-,True
chr22,30922233,30922489,-,False
chr22,30968764,30969020,-,False
chr22,31105684,31105940,-,False
chr22,31107474,31107730,-,False
chr22,31107481,31107737,-,True
chr22,31107504,31107760,-,True
chr22,31140374,31140630,-,False
chr22,31140471,31140727,-,False
chr22,31140494,31140750,-,False
chr22,31290587,31290843,-,False
chr22,31290600,31290856,-,False
chr22,31290617,31290873,-,False
chr22,31290684,31290940,-,False
chr22,31290713,31290969,-,False
chr22,31290740,31290996,-,False
chr22,31290769,31291025,-,False
chr22,31292419,31292675,-,False
chr22,31292434,31292690,-,False
chr22,31292445,31292701,-,False
chr22,31292519,31292775,-,False
chr22,31343269,31343525,-,False
chr22,31343305,31343561,-,False
chr22,31343409,31343665,-,False
chr22,31343425,31343681,-,False
chr22,31345721,31345977,-,False
chr22,31345771,31346027,-,False
chr22,31346143,31346399,-,False
chr22,31346317,31346573,-,True
chr22,31346500,31346756,-,False
chr22,31346568,31346824,-,False
chr22,31489528,31489784,-,False
chr22,31489761,31490017,-,True
chr22,31496280,31496536,-,False
chr22,31496399,31496655,-,False
chr22,31625776,31626032,-,False
chr22,31626304,31626560,-,False
chr22,31629414,31629670,-,False
chr22,31630805,31631061,-,False
chr22,31630825,31631081,-,True
chr22,31630870,31631126,-,False
chr22,31638390,31638646,-,False
chr22,31638423,31638679,-,False
chr22,31638500,31638756,-,False
chr22,31638553,31638809,-,False
chr22,31662208,31662464,-,True
chr22,31662430,31662686,-,False
chr22,31750059,31750315,-,True
chr22,31750120,31750376,-,True
chr22,32159227,32159483,-,False
chr22,32159297,32159553,-,False
chr22,32255339,32255595,-,False
chr22,32370996,32371252,-,False
chr22,32371030,32371286,-,False
chr22,32412207,32412463,-,True
chr22,32464440,32464696,-,False
chr22,32529076,32529332,-,False
chr22,32529249,32529505,-,False
chr22,32530196,32530452,-,False
chr22,32869099,32869355,-,False
chr22,33014800,33015056,-,False
chr22,33058344,33058600,-,False
chr22,33058363,33058619,-,False
chr22,33058368,33058624,-,False
chr22,33221779,33222035,-,False
chr22,33572259,33572515,-,False
chr22,34997802,34998058,-,False
chr22,34998023,34998279,-,False
chr22,35231052,35231308,-,True
chr22,35617321,35617577,-,False
chr22,35622522,35622778,-,False
chr22,35824385,35824641,-,False
chr22,35840396,35840652,-,False
chr22,35840440,35840696,-,True
chr22,35840576,35840832,-,False
chr22,35898416,35898672,-,False
chr22,35961588,35961844,-,False
chr22,35961623,35961879,-,False
chr22,36028384,36028640,-,False
chr22,36028410,36028666,-,False
chr22,36028460,36028716,-,False
chr22,36028491,36028747,-,True
chr22,36028603,36028859,-,False
chr22,36028639,36028895,-,False
chr22,36028653,36028909,-,False
chr22,36028671,36028927,-,False
chr22,36028774,36029030,-,True
chr22,36028940,36029196,-,False
chr22,36156924,36157180,-,False
chr22,36160745,36161001,-,False
chr22,36160773,36161029,-,False
chr22,36201770,36202026,-,False
chr22,36201779,36202035,-,False
chr22,36201798,36202054,-,False
chr22,36201849,36202105,-,False
chr22,36204681,36204937,-,False
chr22,36204803,36205059,-,False
chr22,36239517,36239773,-,True
chr22,36239552,36239808,-,True
chr22,36239638,36239894,-,False
chr22,36281809,36282065,-,False
chr22,36282486,36282742,-,False
chr22,36282524,36282780,-,False
chr22,36296880,36297136,-,False
chr22,36296919,36297175,-,False
chr22,36300893,36301149,-,False
chr22,36300968,36301224,-,False
chr22,36301025,36301281,-,False
chr22,36320294,36320550,-,False
chr22,36329307,36329563,-,False
chr22,36329345,36329601,-,False
chr22,36329421,36329677,-,False
chr22,36341786,36342042,-,False
chr22,36341811,36342067,-,False
chr22,36348925,36349181,-,False
chr22,36365036,36365292,-,False
chr22,36387932,36388188,-,True
chr22,36387990,36388246,-,True
chr22,36481300,36481556,-,True
chr22,36481324,36481580,-,True
chr22,36481565,36481821,-,False
chr22,36481582,36481838,-,True
chr22,36481653,36481909,-,True
chr22,36506440,36506696,-,False
chr22,36506475,36506731,-,False
chr22,36506779,36507035,-,False
chr22,36506815,36507071,-,False
chr22,36507028,36507284,-,True
chr22,36507054,36507310,-,True
chr22,36519515,36519771,-,False
chr22,36526034,36526290,-,False
chr22,36528958,36529214,-,False
chr22,36529112,36529368,-,True
chr22,36529139,36529395,-,True
chr22,36529200,36529456,-,True
chr22,36562605,36562861,-,False
chr22,36702440,36702696,-,False
chr22,36703724,36703980,-,False
chr22,36776042,36776298,-,False
chr22,36776067,36776323,-,True
chr22,36776147,36776403,-,False
chr22,36816915,36817171,-,False
chr22,36817008,36817264,-,False
chr22,36817048,36817304,-,False
chr22,36817510,36817766,-,False
chr22,36819497,36819753,-,False
chr22,36870431,36870687,-,False
chr22,37007803,37008059,-,False
chr22,37007817,37008073,-,False
chr22,37019434,37019690,-,True
chr22,37109434,37109690,-,False
chr22,37109548,37109804,-,False
chr22,37109684,37109940,-,False
chr22,37109702,37109958,-,False
chr22,37143616,37143872,-,False
chr22,37144197,37144453,-,False
chr22,37149900,37150156,-,False
chr22,37149932,37150188,-,False
chr22,37175049,37175305,-,False
chr22,37188233,37188489,-,True
chr22,37188261,37188517,-,False
chr22,37188281,37188537,-,True
chr22,37195619,37195875,-,False
chr22,37197694,37197950,-,False
chr22,37199411,37199667,-,False
chr22,37212285,37212541,-,False
chr22,37212355,37212611,-,False
chr22,37212418,37212674,-,False
chr22,37212433,37212689,-,False
chr22,37212460,37212716,-,False
chr22,37212471,37212727,-,False
chr22,37212671,37212927,-,False
chr22,37225623,37225879,-,False
chr22,37225696,37225952,-,False
chr22,37225843,37226099,-,False
chr22,37225888,37226144,-,False
chr22,37225949,37226205,-,False
chr22,37226029,37226285,-,False
chr22,37231270,37231526,-,False
chr22,37231326,37231582,-,False
chr22,37231463,37231719,-,False
chr22,37231572,37231828,-,False
chr22,37231963,37232219,-,False
chr22,37232001,37232257,-,False
chr22,37244196,37244452,-,False
chr22,37244214,37244470,-,False
chr22,37244237,37244493,-,False
chr22,37244416,37244672,-,False
chr22,37244598,37244854,-,False
chr22,37426997,37427253,-,False
chr22,37427264,37427520,-,False
chr22,37427433,37427689,-,True
chr22,37427585,37427841,-,False
chr22,37427688,37427944,-,False
chr22,37484505,37484761,-,False
chr22,37486357,37486613,-,False
chr22,37486430,37486686,-,False
chr22,37486515,37486771,-,False
chr22,37496769,37497025,-,False
chr22,37519528,37519784,-,False
chr22,37579945,37580201,-,True
chr22,37580060,37580316,-,False
chr22,37580075,37580331,-,False
chr22,37580105,37580361,-,False
chr22,37657914,37658170,-,False
chr22,37834694,37834950,-,False
chr22,37843801,37844057,-,False
chr22,37844168,37844424,-,False
chr22,37844185,37844441,-,False
chr22,37844309,37844565,-,True
chr22,37844347,37844603,-,True
chr22,37844405,37844661,-,False
chr22,37849297,37849553,-,True
chr22,37953546,37953802,-,False
chr22,37983887,37984143,-,False
chr22,37984536,37984792,-,False
chr22,38084125,38084381,-,False
chr22,38084179,38084435,-,False
chr22,38088915,38089171,-,False
chr22,38110612,38110868,-,True
chr22,38110675,38110931,-,True
chr22,38112576,38112832,-,False
chr22,38112596,38112852,-,False
chr22,38143178,38143434,-,False
chr22,38143423,38143679,-,False
chr22,38143445,38143701,-,False
chr22,38143480,38143736,-,False
chr22,38181724,38181980,-,False
chr22,38181775,38182031,-,True
chr22,38192083,38192339,-,False
chr22,38192105,38192361,-,False
chr22,38272996,38273252,-,True
chr22,38273024,38273280,-,False
chr22,38290961,38291217,-,False
chr22,38291934,38292190,-,False
chr22,38302932,38303188,-,False
chr22,38302998,38303254,-,False
chr22,38314577,38314833,-,False
chr22,38316975,38317231,-,False
chr22,38317291,38317547,-,False
chr22,38317307,38317563,-,False
chr22,38317328,38317584,-,True
chr22,38317354,38317610,-,False
chr22,38317389,38317645,-,False
chr22,38317423,38317679,-,True
chr22,38398485,38398741,-,False
chr22,38398905,38399161,-,False
chr22,38485441,38485697,-,False
chr22,38485514,38485770,-,False
chr22,38485801,38486057,-,True
chr22,38485856,38486112,-,False
chr22,38485872,38486128,-,True
chr22,38485952,38486208,-,True
chr22,38494914,38495170,-,False
chr22,38506295,38506551,-,True
chr22,38506320,38506576,-,True
chr22,38507623,38507879,-,False
chr22,38507649,38507905,-,False
chr22,38570118,38570374,-,False
chr22,38570167,38570423,-,True
chr22,38656259,38656515,-,False
chr22,38656295,38656551,-,False
chr22,38656354,38656610,-,False
chr22,38656376,38656632,-,True
chr22,38700602,38700858,-,False
chr22,38700628,38700884,-,False
chr22,38700656,38700912,-,True
chr22,38700711,38700967,-,False
chr22,38700920,38701176,-,True
chr22,38700959,38701215,-,False
chr22,38700976,38701232,-,False
chr22,38701373,38701629,-,False
chr22,38701388,38701644,-,False
chr22,38701522,38701778,-,False
chr22,38738912,38739168,-,False
chr22,38738978,38739234,-,False
chr22,38751431,38751687,-,False
chr22,38751792,38752048,-,False
chr22,38751809,38752065,-,False
chr22,38754942,38755198,-,False
chr22,38755435,38755691,-,False
chr22,38755458,38755714,-,False
chr22,38755970,38756226,-,True
chr22,38755990,38756246,-,True
chr22,38782753,38783009,-,False
chr22,38794111,38794367,-,True
chr22,38822538,38822794,-,False
chr22,38843450,38843706,-,False
chr22,38843677,38843933,-,False
chr22,38843718,38843974,-,False
chr22,38843729,38843985,-,False
chr22,38843852,38844108,-,False
chr22,38844020,38844276,-,True
chr22,38871770,38872026,-,False
chr22,38871933,38872189,-,False
chr22,38872187,38872443,-,True
chr22,38872267,38872523,-,True
chr22,38872303,38872559,-,False
chr22,38872331,38872587,-,False
chr22,39152438,39152694,-,False
chr22,39152452,39152708,-,False
chr22,39152506,39152762,-,True
chr22,39152622,39152878,-,False
chr22,39224611,39224867,-,False
chr22,39243927,39244183,-,False
chr22,39244222,39244478,-,False
chr22,39244566,39244822,-,False
chr22,39244969,39245225,-,False
chr22,39314747,39315003,-,False
chr22,39316862,39317118,-,False
chr22,39317535,39317791,-,False
chr22,39317584,39317840,-,False
chr22,39319458,39319714,-,False
chr22,39319617,39319873,-,True
chr22,39532705,39532961,-,True
chr22,39532818,39533074,-,False
chr22,39533071,39533327,-,False
chr22,39893745,39894001,-,False
chr22,39893755,39894011,-,False
chr22,40107075,40107331,-,False
chr22,40463411,40463667,-,False
chr22,40533739,40533995,-,False
chr22,40533752,40534008,-,False
chr22,40533808,40534064,-,True
chr22,40533870,40534126,-,False
chr22,40636664,40636920,-,True
chr22,40674516,40674772,-,False
chr22,40819297,40819553,-,True
chr22,40819324,40819580,-,True
chr22,40856570,40856826,-,False
chr22,40856630,40856886,-,True
chr22,40856958,40857214,-,False
chr22,40862070,40862326,-,False
chr22,41197441,41197697,-,False
chr22,41197492,41197748,-,False
chr22,41217125,41217381,-,False
chr22,41217873,41218129,-,False
chr22,41240888,41241144,-,False
chr22,41240925,41241181,-,False
chr22,41240939,41241195,-,False
chr22,41240990,41241246,-,False
chr22,41281632,41281888,-,False
chr22,41285868,41286124,-,False
chr22,41286168,41286424,-,True
chr22,41302364,41302620,-,False
chr22,41446553,41446809,-,False
chr22,41446599,41446855,-,False
chr22,41446777,41447033,-,True
chr22,41446835,41447091,-,False
chr22,41468658,41468914,-,True
chr22,41544313,41544569,-,False
chr22,41544370,41544626,-,True
chr22,41544400,41544656,-,True
chr22,41560900,41561156,-,False
chr22,41589794,41590050,-,True
chr22,41589861,41590117,-,False
chr22,41621017,41621273,-,True
chr22,41680330,41680586,-,False
chr22,41682387,41682643,-,False
chr22,41682410,41682666,-,False
chr22,41688811,41689067,-,True
chr22,41688859,41689115,-,True
chr22,41690473,41690729,-,False
chr22,41915056,41915312,-,False
chr22,41915105,41915361,-,False
chr22,41926317,41926573,-,False
chr22,41926342,41926598,-,False
chr22,41926791,41927047,-,False
chr22,41940153,41940409,-,False
chr22,41940205,41940461,-,False
chr22,41946502,41946758,-,False
chr22,41946698,41946954,-,False
chr22,41946730,41946986,-,False
chr22,41947088,41947344,-,False
chr22,41947113,41947369,-,True
chr22,42070555,42070811,-,False
chr22,42070611,42070867,-,False
chr22,42070644,42070900,-,False
chr22,42070778,42071034,-,True
chr22,42090681,42090937,-,False
chr22,42090743,42090999,-,True
chr22,42108971,42109227,-,False
chr22,42130800,42131056,-,False
chr22,42144478,42144734,-,False
chr22,42343527,42343783,-,False
chr22,42343833,42344089,-,False
chr22,42369242,42369498,-,False
chr22,42432352,42432608,-,False
chr22,42432369,42432625,-,False
chr22,42517339,42517595,-,False
chr22,42519782,42520038,-,True
chr22,42519815,42520071,-,False
chr22,42581998,42582254,-,True
chr22,42596318,42596574,-,False
chr22,42602823,42603079,-,False
chr22,42614853,42615109,-,False
chr22,42614871,42615127,-,True
chr22,42614922,42615178,-,True
chr22,42619480,42619736,-,False
chr22,42619593,42619849,-,False
chr22,42619692,42619948,-,False
chr22,42619797,42620053,-,False
chr22,42619891,42620147,-,False
chr22,42627677,42627933,-,False
chr22,42628226,42628482,-,False
chr22,42630930,42631186,-,False
chr22,42630976,42631232,-,False
chr22,42631324,42631580,-,False
chr22,42631417,42631673,-,False
chr22,42631443,42631699,-,False
chr22,42644601,42644857,-,False
chr22,42646672,42646928,-,False
chr22,42646838,42647094,-,False
chr22,42646949,42647205,-,False
chr22,42646962,42647218,-,False
chr22,42649330,42649586,-,True
chr22,42649411,42649667,-,False
chr22,42649582,42649838,-,False
chr22,42720641,42720897,-,False
chr22,42720813,42721069,-,True
chr22,42720861,42721117,-,True
chr22,42857183,42857439,-,True
chr22,42947236,42947492,-,False
chr22,42959695,42959951,-,False
chr22,42959820,42960076,-,True
chr22,42959852,42960108,-,True
chr22,42960253,42960509,-,False
chr22,43002329,43002585,-,False
chr22,43002383,43002639,-,False
chr22,43002436,43002692,-,False
chr22,43015071,43015327,-,False
chr22,43015100,43015356,-,True
chr22,43015161,43015417,-,True
chr22,43089320,43089576,-,False
chr22,43089375,43089631,-,True
chr22,43143340,43143596,-,True
chr22,43171744,43172000,-,False
chr22,43187073,43187329,-,True
chr22,43343334,43343590,-,False
chr22,43570156,43570412,-,False
chr22,43812212,43812468,-,False
chr22,43812230,43812486,-,False
chr22,43812257,43812513,-,True
chr22,43862385,43862641,-,False
chr22,43862400,43862656,-,False
chr22,43862480,43862736,-,False
chr22,44312808,44313064,-,False
chr22,44312820,44313076,-,False
chr22,44312855,44313111,-,False
chr22,44312894,44313150,-,False
chr22,44312926,44313182,-,False
chr22,44497329,44497585,-,False
chr22,44498082,44498338,-,False
chr22,44498147,44498403,-,False
chr22,44498180,44498436,-,True
chr22,44498304,44498560,-,False
chr22,44498331,44498587,-,False
chr22,44498393,44498649,-,False
chr22,44625385,44625641,-,False
chr22,45008889,45009145,-,False
chr22,45008938,45009194,-,False
chr22,45009915,45010171,-,False
chr22,45009948,45010204,-,False
chr22,45163176,45163432,-,False
chr22,45163674,45163930,-,False
chr22,45163702,45163958,-,True
chr22,45163761,45164017,-,True
chr22,45202684,45202940,-,False
chr22,45202710,45202966,-,False
chr22,45212356,45212612,-,True
chr22,45212431,45212687,-,False
chr22,45212443,45212699,-,True
chr22,45212609,45212865,-,False
chr22,45212620,45212876,-,False
chr22,45213410,45213666,-,False
chr22,45213454,45213710,-,False
chr22,45213492,45213748,-,False
chr22,45213521,45213777,-,False
chr22,45235403,45235659,-,False
chr22,45240811,45241067,-,False
chr22,45240836,45241092,-,False
chr22,45240860,45241116,-,True
chr22,45413565,45413821,-,False
chr22,45413584,45413840,-,False
chr22,45413614,45413870,-,False
chr22,45413629,45413885,-,False
chr22,45605428,45605684,-,False
chr22,45972517,45972773,-,False
chr22,45972534,45972790,-,False
chr22,45972561,45972817,-,False
chr22,45977124,45977380,-,False
chr22,45977154,45977410,-,True
